municipality,country,iso3c,year,measurement_name,measurement_value,measurement_unit,original_variable_name
Puerto Colombia 2024 : Go Circular,Evaluación,UNK,2024,circular_economy_product_design_and_material_choice_score_1_7,7.0,Score 1-7,q_21_3
Puerto Colombia 2024 : Go Circular,Evaluación,UNK,2024,source_methodology_source_methodology,"Los datos se establecen en función de las observaciones realizadas en campo, considerando las características específicas de cada influenciador de fuga.",Text,q_21_meta
Puerto Colombia 2024 : Go Circular,Evaluación,UNK,2024,reliability_score_reliability_score,1.0,Score 0-1,q_21_reliability
Santa Marta Colombia,PROMAR,UNK,2024,total_population_served_by_the_msw_management_system,600926.0,Number,q_1
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_1_reliability
Santa Marta Colombia,PROMAR,UNK,2024,average_msw_generation_rate_kg_per_capita_per_day,0.83,kg/cap/day,q_2
Santa Marta Colombia,PROMAR,UNK,2024,waste_composition_percentage_of_food_and_organic_waste_percent,7.0,%,q_3_1
Santa Marta Colombia,PROMAR,UNK,2024,waste_composition_percentage_of_paper_and_cardboard_percent,14.0,%,q_3_2
Santa Marta Colombia,PROMAR,UNK,2024,waste_composition_percentage_of_plastic_percent,6.0,%,q_3_3
Santa Marta Colombia,PROMAR,UNK,2024,waste_composition_percentage_of_glass_percent,2.0,%,q_3_4
Santa Marta Colombia,PROMAR,UNK,2024,waste_composition_percentage_of_metal_percent,14.0,%,q_3_5
Santa Marta Colombia,PROMAR,UNK,2024,waste_composition_percentage_of_other_waste_percent,57.0,%,q_3_6
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_3_reliability
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_generated_food_and_organic_tonnes_per_day,24.0,t/d,q_4_1
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_generated_paper_and_cardboard_tonnes_per_day,48.0,t/d,q_4_2
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_generated_plastic_tonnes_per_day,9.0,t/d,q_4_3
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_generated_glass_tonnes_per_day,3.0,t/d,q_4_4
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_generated_metal_tonnes_per_day,45.0,t/d,q_4_5
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_generated_other_waste_tonnes_per_day,172.0,t/d,q_4_6
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_4_reliability
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_formally_treated_energy_recovery_food_and_organic_tonnes_per_day,0.0,t/d,q_5_1
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_formally_treated_energy_recovery_paper_and_cardboard_tonnes_per_day,0.0,t/d,q_5_2
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_formally_treated_energy_recovery_plastic_tonnes_per_day,0.0,t/d,q_5_3
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_formally_treated_energy_recovery_glass_tonnes_per_day,0.0,t/d,q_5_4
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_formally_treated_energy_recovery_metal_tonnes_per_day,0.0,t/d,q_5_5
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_formally_treated_energy_recovery_other_waste_tonnes_per_day,0.0,t/d,q_5_6
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_5_reliability
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_formally_treated_recycling_composting_food_and_organic_tonnes_per_day,2.5,t/d,q_6_1
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_formally_treated_recycling_composting_paper_and_cardboard_tonnes_per_day,3.6,t/d,q_6_2
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_formally_treated_recycling_composting_plastic_tonnes_per_day,0.4,t/d,q_6_3
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_formally_treated_recycling_composting_glass_tonnes_per_day,1.4,t/d,q_6_4
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_formally_treated_recycling_composting_metal_tonnes_per_day,0.0,t/d,q_6_5
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_formally_treated_recycling_composting_other_waste_tonnes_per_day,0.0,t/d,q_6_6
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,1.0,Score 0-1,q_6_reliability
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_informally_treated_recycling_composting_food_and_organic_tonnes_per_day,3.2,t/d,q_7_1
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_informally_treated_recycling_composting_paper_and_cardboard_tonnes_per_day,5.03,t/d,q_7_2
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_informally_treated_recycling_composting_plastic_tonnes_per_day,0.19,t/d,q_7_3
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_informally_treated_recycling_composting_glass_tonnes_per_day,2.41,t/d,q_7_4
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_informally_treated_recycling_composting_metal_tonnes_per_day,0.0,t/d,q_7_5
Santa Marta Colombia,PROMAR,UNK,2024,amount_of_waste_collected_informally_treated_recycling_composting_other_waste_tonnes_per_day,0.0,t/d,q_7_6
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,1.0,Score 0-1,q_7_reliability
Santa Marta Colombia,PROMAR,UNK,2024,pct_of_waste_collected_by_the_formal_service_chain_incl_treatment_percent,1.0,%,q_8_1
Santa Marta Colombia,PROMAR,UNK,2024,pct_of_waste_collected_by_the_informal_service_chain_percent,70.0,%,q_8_2
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_8_reliability
Santa Marta Colombia,PROMAR,UNK,2024,waste_treatment_and_disposal_formally_managed_pct_recycled_composted,0,% of formally collected,q_9_1
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_pct_recycled_composted_reliability_score,0.66,Score 0-1,q_9_1_reliability
Santa Marta Colombia,PROMAR,UNK,2024,waste_treatment_and_disposal_formally_managed_pct_thermal_treatment,0,% of formally collected,q_9_2
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_pct_thermal_treatment_reliability_score,0.66,Score 0-1,q_9_2_reliability
Santa Marta Colombia,PROMAR,UNK,2024,waste_treatment_and_disposal_formally_managed_pct_landfill,100,% of formally collected,q_9_3
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_pct_landfill_reliability_score,0.66,Score 0-1,q_9_3_reliability
Santa Marta Colombia,PROMAR,UNK,2024,waste_management_system_and_collection_service_user_interface_and_orientation_score_1_7,3.0,Score 1-7,q_10_1
Santa Marta Colombia,PROMAR,UNK,2024,waste_management_system_and_collection_service_service_providers_score_1_7,3.0,Score 1-7,q_10_2
Santa Marta Colombia,PROMAR,UNK,2024,waste_management_system_and_collection_service_hardware_and_equipment_score_1_7,4.0,Score 1-7,q_10_3
Santa Marta Colombia,PROMAR,UNK,2024,waste_management_system_and_collection_service_management_and_operation_score_1_7,4.0,Score 1-7,q_10_4
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_10_reliability
Santa Marta Colombia,PROMAR,UNK,2024,financial_aspects_cost_coverage_score_1_7,3.0,Score 1-7,q_11_1
Santa Marta Colombia,PROMAR,UNK,2024,financial_aspects_budget_security_score_1_7,3.0,Score 1-7,q_11_2
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.33,Score 0-1,q_11_reliability
Santa Marta Colombia,PROMAR,UNK,2024,aspects_of_citizen_involvement_user_satisfaction_score_1_7,0.0,Score 1-7,q_12_1
Santa Marta Colombia,PROMAR,UNK,2024,aspects_of_citizen_involvement_public_awareness_score_1_7,4.0,Score 1-7,q_12_2
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.33,Score 0-1,q_12_reliability
Santa Marta Colombia,PROMAR,UNK,2024,aspects_of_inclusiveness_and_political_framework_integration_of_informal_sector_and_private_sector_s,0.0,Score 1-7,q_13_1
Santa Marta Colombia,PROMAR,UNK,2024,aspects_of_inclusiveness_and_political_framework_policy_making_and_planning_score_1_7,4.0,Score 1-7,q_13_2
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.33,Score 0-1,q_13_reliability
Santa Marta Colombia,PROMAR,UNK,2024,policy_and_legal_aspects_legal_and_institutional_framework_score_1_7,4.0,Score 1-7,q_14_1
Santa Marta Colombia,PROMAR,UNK,2024,policy_and_legal_aspects_national_targets_and_objectives_score_1_7,4.0,Score 1-7,q_14_2
Santa Marta Colombia,PROMAR,UNK,2024,policy_and_legal_aspects_local_enforcement_score_1_7,3.0,Score 1-7,q_14_3
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_14_reliability
Santa Marta Colombia,PROMAR,UNK,2024,solid_waste_management_and_administration_institutional_capacity_and_responsibilities_score_1_7,7.0,Score 1-7,q_15_1
Santa Marta Colombia,PROMAR,UNK,2024,solid_waste_management_and_administration_financial_management_score_1_7,4.0,Score 1-7,q_15_2
Santa Marta Colombia,PROMAR,UNK,2024,solid_waste_management_and_administration_human_resources_score_1_7,4.0,Score 1-7,q_15_3
Santa Marta Colombia,PROMAR,UNK,2024,solid_waste_management_and_administration_monitoring_and_data_management_score_1_7,4.0,Score 1-7,q_15_4
Santa Marta Colombia,PROMAR,UNK,2024,solid_waste_management_and_administration_emergency_response_planning_score_1_7,4.0,Score 1-7,q_15_5
Santa Marta Colombia,PROMAR,UNK,2024,solid_waste_management_and_administration_stakeholder_consultation_score_1_7,4.0,Score 1-7,q_15_6
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,1.0,Score 0-1,q_15_reliability
Santa Marta Colombia,PROMAR,UNK,2024,health_and_safety_aspects_worker_health_and_safety_score_1_7,4.0,Score 1-7,q_16_1
Santa Marta Colombia,PROMAR,UNK,2024,health_and_safety_aspects_public_health_and_safety_score_1_7,2.0,Score 1-7,q_16_2
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_16_reliability
Santa Marta Colombia,PROMAR,UNK,2024,environmental_aspects_air_and_odour_pollution_control_score_1_7,5.0,Score 1-7,q_17_1
Santa Marta Colombia,PROMAR,UNK,2024,environmental_aspects_water_and_soil_pollution_control_score_1_7,4.0,Score 1-7,q_17_2
Santa Marta Colombia,PROMAR,UNK,2024,environmental_aspects_noise_pollution_control_score_1_7,7.0,Score 1-7,q_17_3
Santa Marta Colombia,PROMAR,UNK,2024,environmental_aspects_visual_impact_control_score_1_7,3.0,Score 1-7,q_17_4
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_17_reliability
Santa Marta Colombia,PROMAR,UNK,2024,climate_change_and_resilience_waste_prevention_and_reduction_measures_score_1_7,4.0,Score 1-7,q_18_1
Santa Marta Colombia,PROMAR,UNK,2024,climate_change_and_resilience_ghg_emission_reduction_measures_score_1_7,4.0,Score 1-7,q_18_2
Santa Marta Colombia,PROMAR,UNK,2024,climate_change_and_resilience_resource_recovery_measures_score_1_7,3.0,Score 1-7,q_18_3
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,1.0,Score 0-1,q_18_reliability
Santa Marta Colombia,PROMAR,UNK,2024,extreme_weather_events_heavy_rainfall_flood_resilience_score_1_7,7.0,Score 1-7,q_19_1
Santa Marta Colombia,PROMAR,UNK,2024,extreme_weather_events_drought_resilience_score_1_7,7.0,Score 1-7,q_19_2
Santa Marta Colombia,PROMAR,UNK,2024,extreme_weather_events_high_wind_speed_resilience_score_1_7,7.0,Score 1-7,q_19_3
Santa Marta Colombia,PROMAR,UNK,2024,extreme_weather_events_heat_wave_resilience_score_1_7,5.0,Score 1-7,q_19_4
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.33,Score 0-1,q_19_reliability
Santa Marta Colombia,PROMAR,UNK,2024,chronic_climate_change_impacts_sea_level_rise_resilience_score_1_7,5.0,Score 1-7,q_20_1
Santa Marta Colombia,PROMAR,UNK,2024,chronic_climate_change_impacts_changes_in_precipitation_patterns_score_1_7,5.0,Score 1-7,q_20_2
Santa Marta Colombia,PROMAR,UNK,2024,chronic_climate_change_impacts_changes_in_temperature_patterns_score_1_7,5.0,Score 1-7,q_20_3
Santa Marta Colombia,PROMAR,UNK,2024,chronic_climate_change_impacts_water_scarcity_resilience_score_1_7,4.0,Score 1-7,q_20_4
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.33,Score 0-1,q_20_reliability
Santa Marta Colombia,PROMAR,UNK,2024,circular_economy_waste_hierarchy_implementation_score_1_7,7.0,Score 1-7,q_21_1
Santa Marta Colombia,PROMAR,UNK,2024,circular_economy_circular_business_models_score_1_7,7.0,Score 1-7,q_21_2
Santa Marta Colombia,PROMAR,UNK,2024,circular_economy_product_design_and_material_choice_score_1_7,5.0,Score 1-7,q_21_3
Santa Marta Colombia,PROMAR,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_21_reliability
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,total_population_served_by_the_msw_management_system,90341.0,Number,q_1
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,source_methodology_source_methodology,"Datos obtenidos del PGIRS (Planes de gestión integral de residuos sólidos) - Fuente DANE (Departamento Administrativo Nacional de Estadística) 2024 para la cabecera municipal (Tumaco, Nariño, Colombia). Población sin turismo.",Text,q_1_meta
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_1_reliability
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,average_msw_generation_rate_kg_per_capita_per_day,1.25,kg/cap/day,q_2
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,waste_composition_percentage_of_food_and_organic_waste_percent,15.62,%,q_3_1
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,waste_composition_percentage_of_paper_and_cardboard_percent,15.85,%,q_3_2
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,waste_composition_percentage_of_plastic_percent,4.7,%,q_3_3
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,waste_composition_percentage_of_glass_percent,1.02,%,q_3_4
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,waste_composition_percentage_of_metal_percent,17.97,%,q_3_5
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,waste_composition_percentage_of_other_waste_percent,44.84,%,q_3_6
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,source_methodology_source_methodology,Datos obtenidos Caracterización del PGIRS 2022 de TUMACO.,Text,q_3_meta
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_3_reliability
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_generated_food_and_organic_tonnes_per_day,13.44,t/d,q_4_1
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_generated_paper_and_cardboard_tonnes_per_day,11.43,t/d,q_4_2
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_generated_plastic_tonnes_per_day,4.23,t/d,q_4_3
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_generated_glass_tonnes_per_day,0.18,t/d,q_4_4
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_generated_metal_tonnes_per_day,16.21,t/d,q_4_5
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_generated_other_waste_tonnes_per_day,40.45,t/d,q_4_6
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,source_methodology_source_methodology,Datos ajustados en función de la cobertura y la tasa de generación calculada.,Text,q_4_meta
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,reliability_score_reliability_score,0.66,Score 0-1,q_4_reliability
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_collected_formally_treated_energy_recovery_food_and_organic_tonnes_per_day,0.0,t/d,q_5_1
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_collected_formally_treated_energy_recovery_paper_and_cardboard_tonnes_per_day,0.0,t/d,q_5_2
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_collected_formally_treated_energy_recovery_plastic_tonnes_per_day,0.0,t/d,q_5_3
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_collected_formally_treated_energy_recovery_glass_tonnes_per_day,0.0,t/d,q_5_4
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_collected_formally_treated_energy_recovery_metal_tonnes_per_day,0.0,t/d,q_5_5
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_collected_formally_treated_energy_recovery_other_waste_tonnes_per_day,0.0,t/d,q_5_6
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,source_methodology_source_methodology,No existe una empresa en la región que realice la conversión de residuos sólidos urbanos (RSU) a energía de manera integral.,Text,q_5_meta
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,reliability_score_reliability_score,1.0,Score 0-1,q_5_reliability
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_collected_formally_treated_recycling_composting_food_and_organic_tonnes_per_day,0.65,t/d,q_6_1
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_collected_formally_treated_recycling_composting_paper_and_cardboard_tonnes_per_day,2.87,t/d,q_6_2
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_collected_formally_treated_recycling_composting_plastic_tonnes_per_day,0.01,t/d,q_6_3
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_collected_formally_treated_recycling_composting_glass_tonnes_per_day,0.74,t/d,q_6_4
Tumaco,Colombia 2024 : Go Circular - Evaluación,UNK,2024,amount_of_waste_collected_formally_treated_recycling_composting_metal_tonnes_per_day,0.0,t/d,q_6_5
